frase,tweet_clean,suicidio
solo quiero dormir,posta la tristeza me aleja y me hace desconfiar de todo el mundo sólo quiero chocolate y dormir una semana sin ve,0
solo quiero dormir,solo quiero estar solita y regresar a mi cuarto a ver netflix o dormir,0
solo quiero dormir,me desespera que cuando me quiero dormir me lleguen el montón de chats y notificaciones y cuando estoy aburrida,0
solo quiero dormir,si pero dormir con tu pareja cuando hace calor es insoportable pero en invierno es la mejor sensación del mundo,0
solo quiero dormir,hoy es uno de esos días en los que solo quiero dormir y no despertarme más,1
solo quiero dormir,no importa cuantos sean si a la hora d irme a dormir solo quiero q m abraces vs,0
solo quiero dormir,solo quiero llegar a mi casa y dormir con mi tommito,0
solo quiero dormir,señor presidente yo sólo quiero dormir la siesta,0
solo quiero dormir,del al que tan malo es acostarse a dormir después de cenar porque real que solo quiero irme a la cama,0
solo quiero rendirme,tienen algo no se que es pero me hacen feliz es cierto que con solo mirar una de sus fotos parece que todo está,0
solo quiero rendirme,me quiero como solo los revolucionarios pueden llegar a quererse es decir sin hacer caso al espacio ni al tiempo,0
solo quiero rendirme,esto de tratar de concursar por boletos para ver a louis solo me trae problemas con la gente que quiero porque me l,0
solo quiero rendirme,sólo quiero rendirme,0
solo quiero rendirme,no encuentro palabras para expresar mi amor por jimin solo quiero decirte que junto co bangtan eres una de mis ma,0
solo quiero rendirme,a veces siento que no tiene sentido todo lo que estoy haciendo todo lo que he soportado y solo quiero rendirme,0
solo quiero rendirme,solo quiero terminar de rendirme a la vida,1
solo quiero rendirme,que a veces me cuesta seguir adelante y que quiero rendirme que no quiero vivir más le pude comentar que abandone,1
solo quiero rendirme,cuando alguien me pregunta xq hago cosas que se que no puedo no contesto y solo les doy la razon pero en realidad,0
solo quiero rendirme,yo no tengo cable c no sé si rendirme o no porque los boletos ni son para mi son para el niño que,0
solo quiero rendirme,y colmándome de dulzura bañándome en tu salivahabitaste hasta el fondo de mis entrañas lle,0
solo quiero rendirme,gracias por darme la fuerza para seguir cuando solo quiero rendirme verte es generar alegria en mi automáticamente,0
solo quiero rendirme,la más difícil que he tenido que enfrentar hasta ahora ha sido la etapa mas desafiante y agotadadora aún asi no q,0
solo quiero rendirme,y colmándome de dulzura bañándome en tu salivahabitaste hasta el fondo de mis entrañas llenando mi,0
solo quiero rendirme,no quiero nada solo quiero rendirme en tus brazos,0
solo quiero rendirme,a veces quiero rendirme dejar todo y solo llorar pero recuerdo el motivo por el que tengo que seguir luchando re,0
solo quiero rendirme,amigix son muchas cosas las cuales me llevan a tomar esa decisión pero estoy intentando no rendi,0
solo quiero rendirme,siempre arruino todo y por eso aprendí a rendirme fácil y dejar las cosas de lado hoy puedo decir que solo quiero seguir luchando,0
solo quiero rendirme,cuando quiero rendirme solo pienso en estas palabras que siempre me decía mi mamá,0
solo quiero rendirme,mi bebé siempre has sido tan fuerte cuando estoy mal quiero rendirme o simplemente no sé cómo seguir siempre me acuer,0
solo quiero rendirme,solo quiero rendirme y no dar mas nada de mí,0
solo quiero rendirme,rt érase una vez un punto débil aunque aparte el corazón de tu camino y quererte ya no sea lo que quiero los puñales no at,0
solo quiero rendirme,y a mí pero es casi imposible militar en contra de la sustracción de información personal mi teléfono,0
solo quiero rendirme,happybirthdayjimin le deseo un feliz día a la persona que es una inspiración cada día gracias por enseñ,0
suicida,ok acabei de ver esquadrão suicida depois de muito tempo enrolando minhas considerações n foi tão ruim quanto,0
suicida,el cristiano es un socialista suicidamientras el socialista es un cínico cristianista ateocon guillotina uno se d,0
suicida,dime la definición de la muerte y luego dicen que yo soy el suicida ahre xd,0
suicida,esto no es un suicidio es un asesinato,0
suicida,pedrito además de un ególatra es un suicida no tiene personalidad y está mu,0
suicida,estou hesitante e com as expectativas enterradas no présal após esquadrão suicida margot eu entrego em suas mãos,0
suicida,quem é lana del rey para o crente lana é religion para o viciado lana é heroin para o suicida lana é lust for life pa,0
suicida,fodase o jared leto esse cara não é ator só ver esquadrão suicida ou blade runner hollywood já não tá grand,0
suicida,el apra nunca muere se suicida jajaja se mató por honor el cerdo corrupto jajajaja,0
suicida,y q dice de los sucios comunistas q callaron a todo chile con hambre durante el gobie,0
suicida,amor doente extinto suicida,0
suicida,paronacional no pagar servicios de luz aguahay lugares estratégicos dónde se suicida gente,0
suicida,este clima no me ayuda para el mood suicida en el que ando,1
suicida,hay gente suicida ezra pero no pensé que fueras de esos,0
suicida,me decí que somos de primer mundo si la gente se saca la chucha por cuando eso te cuesta una,0
suicida,somos una especie suicida por qué quemar el metro q es justo el medio q democratiza la convivencia en la ciudad,0
suicida,escuchando al tal renzo ibañez q dice representará al apra el déjenme decir q el tipo d actitud matonesca soberbia,0
suicidarme,cuando quiera suicidarme te voy a pedir prestado tu ego influencer ventadeseguidores cuandonocachaina,0
suicidarme,este bajón si se puede sentir que ganas de suicidarme,0
suicidarme,dios estoy para suicidarme auxilio,1
suicidarme,vanhoe básicamente mi fue una lección del porqué debí suicidarme en el,0
suicidarme,que ganas de suicidarme pero ni para eso sirvo pq me da miedo,1
suicidarme,hola amigos lo siento pero tengo que suicidarmeadios y cuando lo aya hecho digan le a que mi ultima volunta,1
suicidarme,nunca pensé que el principio del fin llegaría algún día a estas alturas me hacía muerta luego de suicidarme,1
suicidarme,selena va a sacar algo a medianoche y yo voy a suicidarme porque seguro voy a estar durmiendo,0
suicidarme,yo tratando d suicidarme literalmente una mala leche,0
suicidarme,suicidarme,1
suicidarme,no me siento nada bien unas ganas de suicidarme,1
suicidarme,ayer quería suicidarme hoy también,1
suicidarme,estoy entre matarme o suicidarme,1
suicidarme,imaginate morir así creo que pido revivir para suicidarme,1
suicidarme,hace días estoy sola en mí casa nas ganas de suicidarme,1
suicidarme,me estaba por meter a bañar y se me ocurrió ver mi espalda nose si llorar o suicidarme,0
suicidarme,suicidarme y reencarnar en rihanna mi sueño,0
suicidarme,cada que pienso en suicidarme mi mente se pone a pensar en todo lo importante y odio esto,0
suicidarme,la semana que viene tengo parciales ya puedo suicidarme mientras entro en crisis o todavía no,0
suicidarme,me estan mandando videos de reventando garrapatas no se si suicidarme o vomitar,0
suicidarme,cada día mis deseos de suicidarme se hacen más fuertes,0
suicidarme,mi fantasía sexual es terminar el año sin suicidarme,0
suicidarme,no lo haré no quiero suicidarme aún,1
suicidarme,quiero suicidarme como voy a tener faltas la puta q lo parió,0
terminar con mi vida,me quedan aprox clases para terminar mi vida facultativa estoy tomando teres con galletitas disfrutando cada minuto de la clase,0
terminar con mi vida,por dios cómo me estresan las materias con números quiero terminar el colegio ya y no volver a tocar una fórmula en mi vida,0
terminar con mi vida,acabo de terminar la última temporada de la casa de papel ahora no sé qué hacer con mí vida,0
terminar con mi vida,durante dos años tuve depresión cada día era más horrible que el anterior habían días que sólo quería terminar co,0
terminar con mi vida,estos cambios de clima van a terminar con mi vida yo se lo que les digo,0
terminar con mi vida,acabo de terminar de ver la da temporada de dark y no se qué hacer con mi vida,0
terminar con mi vida,ya solo faltan meses para terminar el y nunca había esperado tanto que se acabara un año de verdad ha sido,0
terminar con mi vida,me queda capítulo del desencanto después de eso no sé que voy a hacer con mi vida terminar vikings supongo,0
terminar con mi vida,toda mi vida me han gustado los chubby boys pero mi temor más grande es terminar con uno,0
terminar con mi vida,porque ya estamos en el siglo y nadie respeta solo quisiera que todo termine quiero terminar con mi vida para n,0
terminar con mi vida,decontinua acordaos de mi cara y mi libro hijos de la gran puta no vais a terminar de arruinarme la vida indemnizarm,0
terminar con mi vida,vmin acaba de recién de terminar de ver video solamente estoy con muchas lágrimas y con sentimiento encontrado porque fue súper,0
terminar con mi vida,y si soy feliz la mitad del tiempo la verdad espero desaparecer pronto del mundo ya no doy más ya no puedo seguir c,0
terminar con mi vida,compadre con que no te quedes más con ella ya hiciste mucho por tu vida y tu futuro yo no tuve los h,0
terminar con mi vida,y nada ayer me puse a pensar que como es la vida y el universo si me hubieran dicho el primer día que vi y me ena,0
terminar con mi vida,en la oficina a un lado apurado para terminar otra va tarde por su hija se olvidó de ella otros estresados po,0
terminar con mi vida,estoy segura que me voy a terminar cansando con agustínnn que chabon hermoso lo quiero para toda mi vida,0
terminar con mi vida,estoy a mes de terminar una etapa de mi vida y empezar otra totalmente distinta tengo una mezcla de emociones y,0
terminar con mi vida,joder me acabo de terminar el camino como me alegro que no la hayan cagado al final con la mejor serie que he vis,0
terminar con mi vida,ptm que onda con mi vida no podía terminar peor,0
terminar con mi vida,rt embarazada mujer florero e infeliz en su matrimonio y vida actual comienza a tragarse objetos pequeños drama para terminar,0
terminar con mi vida,las ganas que tengo de verte todas las noches de mi vida y terminar la jornada con una buena cena y luego acostarno,0
terminar con mi vida,necesito largarme de este país o terminar con mi vida lo que pase primero los niveles de toxicidad de mi vieja me hacen mal,0
terminar con mi vida,bua chaval que ya la he terminado que final mas akñqpeus no en plan mal sino triste que hago yo ahora con mi vida,0
terminar con mi vida,este año fue muy definitivo para mí lo empecé de la peor manera y lo voy a terminar con una actitud bien chingona,0
terminar con todo,y los países q han unido el socialismo cel sistema de bienestar solo han,0
terminar con todo,esponja las mejores series de summer primera parte volvemos al ruedo con el primero de tres program,0
terminar con todo,estaba cantado que algo así iba a pasar por ahora son solo agresiones a qué esperan para ter,0
terminar con todo,platicando con los que saben me decían que la federación incluso está dispuesta a jugar partidos a puerta cerrada para de u,0
terminar con todo,tienes razón ese postlectura es el mayor aprendizaje confieso que yo tampoco hago reseñas de todo lo,0
terminar con todo,platicando con los que saben me decían que la federación incluso está dispuesta a jugar partidos a puerta cerrada,0
terminar con todo,con todo el respeto que usted se merece no me importa el viaje o si pudo costear la entrada lo que,0
terminar con todo,lo más extraño es que los de bluebay tienen que contestar si quieren vender el día antes de terminar el recurso cr,0
terminar con todo,lo unico que quiero es llegarbañarme y terminar de estudiar pero el uber me sale jaja deja me quedo aca mugros,0
terminar con todo,gueeeno ya terminé con todo bañito pa terminar el día y al sobre,0
terminar con todo,nunca voy a superar q mark y lexie se murieron sin poder decirse todo lo que sentían y terminar juntos con una familai,0
terminar con todo,si me junto con vos otra vez va a terminar todo mal y ahí voy a estar porque soy la persona más pelotuda del mundo ysiiiiiii,0
terminar con todo,como siempre césar muchas gracias por tu brillante actuación eres una persona inteligente y muy,0
terminar con todo,me acuerdo cuando hace dos meses pensaba que iba a terminar cansada y no iba a poder con todo ahora termino cansad,0
terminar con todo,muy buenos días te enviamos pura buena onda este viernes para terminar la semana con todo en la,0
terminar con todo,y con tu llamamiento ya se va a terminar todo no te lo crees ni tú como puedes salir a un atr,0
terminar con todo,mi hermana perdió su bebé a los meses de embarazo hace casi un año y ayer compartió algo en fb que es tan público,0
terminar con todo,es la primera vez que logro terminar todo el contenido y con tiempo de sobra a ver que pedo como me va,0
terminar con todo,todo bien hasta q encontras una captura vieja de una playa y te acordas que fue parte de una conversación donde ib,0
terminar con todo,ser psicólogo y terminar la sesión con un bueno después de todo de alguna u otra manera todos la tenemos un poco adentro,0
terminar con todo,es que como pueden terminar con otras personas básicamente nos vendieron una pareja con excelente química duran,0
terminar con todo,mi meta de este año es terminar libros he terminado de colorear y de chistes ando con todo,0
terminar con todo,me voy a terminar rapando fuera de joda estoy tan cansada de mi pelo digo esto con todo el mal humor del mundo,0
terminar con todo,acabo de terminar una conversación con un taxista recontar prejuicioso con la gente de mi región no hay más capi,0
terminar todo,aprovechando la ocasión le vengo a ofrecerrrr empresarios zombis el libro que explica todo lo que piñera luksic p,0
terminar todo,avalante pero yo no lo vi hacer el metro ni terminar los estudio ni hacer nada el met,0
terminar todo,y pensar que toda esta gente de los cdr eran niños que tenían unos sueños amigos y una gran familia eran niños co,0
terminar todo,amadas o spotify ta com uma parceria com a cantora potyguara bardo é o seguinte vc só precisa ouvir o álbum todo e quan,0
terminar todo,deixa o casal terminar em paz mano puta que pariu todo dia isso,0
terminar todo,hoy tengo campeonato y a la noche xv voy a terminar todo roto jeje,0
terminar todo,por q relacionan ser flaca con que te quede todo bien yo voy a comprar ropa y me pasó por tiendas para no com,0
terminar todo,todo para terminar liberándolo día negro para las fuerzas armadas y policías de este país acción imp,0
terminar todo,lo peor de todo que a equipos grandes va a terminar por favorecer los chicos van a tener,0
terminar todo,no hay una forma de frenar estos cambio con fuerte olor a supra que hacen en la apf vamos a terminar,0
terminar todo,si queréis manifestaroshacerlotenéis todo el derecho del mundo lo que no se puede permitir es el vandalismo qu,0
terminar todo,principal abuso es superexplotación jornadas extenuantes birlar parte de salarios al ahorro forzoso dejando viejos en la mis,0
terminar todo,segun yo en la semana iba a terminar mi dibujo para mañana y todo lo que me hice fue pendeja,0
terminar todo,todo el mundo sabe que el futuro de un país lo define la capacidad de terminar de construir basílicas rápidamen,0
terminar todo,yo creo que no hay muchas opciones ahora deberíamos inclinarnos a votar a macri porque es el único que,0
terminar todo,y seguirá diciendo que todo está muy bien pero el con los delincuentes imbecil y gracias a los ciegos que siguen,0
terminar todo,estamos absolutamente de acuerdo hay una mala influencia filtrándose en todo latinoamérica,0
terminar todo,me van a terminar echando de mi casa porque ya no estoy yendo a cursar ninguna materia y lo único que hago todo el,0
terminar todo,basta villa no se puede terminar todo mal ni una bien lpm,0
terminar todo,mis vecinos tienen desde temprano a one direction a todo volumen y la única razón por la que sé que son ellos es p,0
terminar todo,para terminar haciendo hamburguesas que ven cada vez mas claro que no tienen futuro rematado todo ello con la,0
terminar todo,debo admitir que tengo serios problemas con su sonrisa es como magia que me atrapa que me provoca las ganas de llena,0
